2025-07-01 09:59:46 status unpacked libreadline-dev:arm64 8.2-1.3
2025-07-01 09:59:46 install libsqlite3-dev:arm64 <none> 3.40.1-2+deb12u1
2025-07-01 09:59:46 status half-installed libsqlite3-dev:arm64 3.40.1-2+deb12u1
2025-07-01 09:59:46 status unpacked libsqlite3-dev:arm64 3.40.1-2+deb12u1
2025-07-01 09:59:46 install libssl-dev:arm64 <none> 3.0.16-1~deb12u1
2025-07-01 09:59:46 status half-installed libssl-dev:arm64 3.0.16-1~deb12u1
2025-07-01 09:59:46 status unpacked libssl-dev:arm64 3.0.16-1~deb12u1
2025-07-01 09:59:46 install libtcl8.6:arm64 <none> 8.6.13+dfsg-2
2025-07-01 09:59:46 status half-installed libtcl8.6:arm64 8.6.13+dfsg-2
2025-07-01 09:59:46 status unpacked libtcl8.6:arm64 8.6.13+dfsg-2
2025-07-01 09:59:46 install libxau6:arm64 <none> 1:1.0.9-1
2025-07-01 09:59:46 status half-installed libxau6:arm64 1:1.0.9-1
2025-07-01 09:59:46 status unpacked libxau6:arm64 1:1.0.9-1
2025-07-01 09:59:46 install libxdmcp6:arm64 <none> 1:1.1.2-3
2025-07-01 09:59:46 status half-installed libxdmcp6:arm64 1:1.1.2-3
2025-07-01 09:59:46 status unpacked libxdmcp6:arm64 1:1.1.2-3
2025-07-01 09:59:46 install libxcb1:arm64 <none> 1.15-1
2025-07-01 09:59:46 status half-installed libxcb1:arm64 1.15-1
2025-07-01 09:59:46 status unpacked libxcb1:arm64 1.15-1
2025-07-01 09:59:46 install libx11-data:all <none> 2:1.8.4-2+deb12u2
2025-07-01 09:59:46 status half-installed libx11-data:all 2:1.8.4-2+deb12u2
2025-07-01 09:59:46 status unpacked libx11-data:all 2:1.8.4-2+deb12u2
2025-07-01 09:59:47 install libx11-6:arm64 <none> 2:1.8.4-2+deb12u2
2025-07-01 09:59:47 status half-installed libx11-6:arm64 2:1.8.4-2+deb12u2
2025-07-01 09:59:47 status unpacked libx11-6:arm64 2:1.8.4-2+deb12u2
2025-07-01 09:59:47 install libxrender1:arm64 <none> 1:0.9.10-1.1
2025-07-01 09:59:47 status half-installed libxrender1:arm64 1:0.9.10-1.1
2025-07-01 09:59:47 status unpacked libxrender1:arm64 1:0.9.10-1.1
2025-07-01 09:59:47 install libxft2:arm64 <none> 2.3.6-1
2025-07-01 09:59:47 status half-installed libxft2:arm64 2.3.6-1
2025-07-01 09:59:47 status unpacked libxft2:arm64 2.3.6-1
2025-07-01 09:59:47 install libxext6:arm64 <none> 2:1.3.4-1+b1
2025-07-01 09:59:47 status half-installed libxext6:arm64 2:1.3.4-1+b1
2025-07-01 09:59:47 status unpacked libxext6:arm64 2:1.3.4-1+b1
2025-07-01 09:59:47 install x11-common:all <none> 1:7.7+23
2025-07-01 09:59:47 status half-installed x11-common:all 1:7.7+23
2025-07-01 09:59:47 status unpacked x11-common:all 1:7.7+23
2025-07-01 09:59:47 install libxss1:arm64 <none> 1:1.2.3-1
2025-07-01 09:59:47 status half-installed libxss1:arm64 1:1.2.3-1
2025-07-01 09:59:47 status unpacked libxss1:arm64 1:1.2.3-1
2025-07-01 09:59:47 install libtk8.6:arm64 <none> 8.6.13-2
2025-07-01 09:59:47 status half-installed libtk8.6:arm64 8.6.13-2
2025-07-01 09:59:47 status unpacked libtk8.6:arm64 8.6.13-2
2025-07-01 09:59:47 install xorg-sgml-doctools:all <none> 1:1.11-1.1
2025-07-01 09:59:47 status half-installed xorg-sgml-doctools:all 1:1.11-1.1
2025-07-01 09:59:47 status unpacked xorg-sgml-doctools:all 1:1.11-1.1
2025-07-01 09:59:47 install x11proto-dev:all <none> 2022.1-1
2025-07-01 09:59:47 status half-installed x11proto-dev:all 2022.1-1
2025-07-01 09:59:47 status unpacked x11proto-dev:all 2022.1-1
2025-07-01 09:59:47 install libxau-dev:arm64 <none> 1:1.0.9-1
2025-07-01 09:59:47 status half-installed libxau-dev:arm64 1:1.0.9-1
2025-07-01 09:59:47 status unpacked libxau-dev:arm64 1:1.0.9-1
2025-07-01 09:59:47 install x11proto-core-dev:all <none> 2022.1-1
2025-07-01 09:59:47 status half-installed x11proto-core-dev:all 2022.1-1
2025-07-01 09:59:47 status unpacked x11proto-core-dev:all 2022.1-1
2025-07-01 09:59:47 install libxdmcp-dev:arm64 <none> 1:1.1.2-3
2025-07-01 09:59:47 status half-installed libxdmcp-dev:arm64 1:1.1.2-3
2025-07-01 09:59:47 status unpacked libxdmcp-dev:arm64 1:1.1.2-3
2025-07-01 09:59:47 install xtrans-dev:all <none> 1.4.0-1
2025-07-01 09:59:47 status half-installed xtrans-dev:all 1.4.0-1
2025-07-01 09:59:47 status unpacked xtrans-dev:all 1.4.0-1
2025-07-01 09:59:47 install libxcb1-dev:arm64 <none> 1.15-1
2025-07-01 09:59:47 status half-installed libxcb1-dev:arm64 1.15-1
2025-07-01 09:59:47 status unpacked libxcb1-dev:arm64 1.15-1
2025-07-01 09:59:47 install libx11-dev:arm64 <none> 2:1.8.4-2+deb12u2
2025-07-01 09:59:47 status half-installed libx11-dev:arm64 2:1.8.4-2+deb12u2
2025-07-01 09:59:47 status unpacked libx11-dev:arm64 2:1.8.4-2+deb12u2
2025-07-01 09:59:47 install libxext-dev:arm64 <none> 2:1.3.4-1+b1
2025-07-01 09:59:47 status half-installed libxext-dev:arm64 2:1.3.4-1+b1
2025-07-01 09:59:47 status unpacked libxext-dev:arm64 2:1.3.4-1+b1
2025-07-01 09:59:47 install libxrender-dev:arm64 <none> 1:0.9.10-1.1
2025-07-01 09:59:47 status half-installed libxrender-dev:arm64 1:0.9.10-1.1
2025-07-01 09:59:47 status unpacked libxrender-dev:arm64 1:0.9.10-1.1
2025-07-01 09:59:47 install libxft-dev:arm64 <none> 2.3.6-1
2025-07-01 09:59:47 status half-installed libxft-dev:arm64 2.3.6-1
2025-07-01 09:59:47 status unpacked libxft-dev:arm64 2.3.6-1
2025-07-01 09:59:47 install libxss-dev:arm64 <none> 1:1.2.3-1
2025-07-01 09:59:47 status half-installed libxss-dev:arm64 1:1.2.3-1
2025-07-01 09:59:48 status unpacked libxss-dev:arm64 1:1.2.3-1
2025-07-01 09:59:48 install tcl8.6:arm64 <none> 8.6.13+dfsg-2
2025-07-01 09:59:48 status half-installed tcl8.6:arm64 8.6.13+dfsg-2
2025-07-01 09:59:48 status unpacked tcl8.6:arm64 8.6.13+dfsg-2
2025-07-01 09:59:48 install tcl:arm64 <none> 8.6.13
2025-07-01 09:59:48 status half-installed tcl:arm64 8.6.13
2025-07-01 09:59:48 status unpacked tcl:arm64 8.6.13
2025-07-01 09:59:48 install tcl8.6-dev:arm64 <none> 8.6.13+dfsg-2
2025-07-01 09:59:48 status half-installed tcl8.6-dev:arm64 8.6.13+dfsg-2
2025-07-01 09:59:48 status unpacked tcl8.6-dev:arm64 8.6.13+dfsg-2
2025-07-01 09:59:48 install tcl-dev:arm64 <none> 8.6.13
2025-07-01 09:59:48 status half-installed tcl-dev:arm64 8.6.13
2025-07-01 09:59:48 status unpacked tcl-dev:arm64 8.6.13
2025-07-01 09:59:48 install tk8.6:arm64 <none> 8.6.13-2
2025-07-01 09:59:48 status half-installed tk8.6:arm64 8.6.13-2
2025-07-01 09:59:48 status unpacked tk8.6:arm64 8.6.13-2
2025-07-01 09:59:48 install tk:arm64 <none> 8.6.13
2025-07-01 09:59:48 status half-installed tk:arm64 8.6.13
2025-07-01 09:59:48 status unpacked tk:arm64 8.6.13
2025-07-01 09:59:48 install tk8.6-dev:arm64 <none> 8.6.13-2
2025-07-01 09:59:48 status half-installed tk8.6-dev:arm64 8.6.13-2
2025-07-01 09:59:48 status unpacked tk8.6-dev:arm64 8.6.13-2
2025-07-01 09:59:48 install tk-dev:arm64 <none> 8.6.13
2025-07-01 09:59:48 status half-installed tk-dev:arm64 8.6.13
2025-07-01 09:59:48 status unpacked tk-dev:arm64 8.6.13
2025-07-01 09:59:48 startup packages configure
2025-07-01 09:59:48 configure libksba8:arm64 1.6.3-2 <none>
2025-07-01 09:59:48 status unpacked libksba8:arm64 1.6.3-2
2025-07-01 09:59:48 status half-configured libksba8:arm64 1.6.3-2
2025-07-01 09:59:48 status installed libksba8:arm64 1.6.3-2
2025-07-01 09:59:48 configure libexpat1:arm64 2.5.0-1+deb12u1 <none>
2025-07-01 09:59:48 status unpacked libexpat1:arm64 2.5.0-1+deb12u1
2025-07-01 09:59:48 status half-configured libexpat1:arm64 2.5.0-1+deb12u1
2025-07-01 09:59:48 status installed libexpat1:arm64 2.5.0-1+deb12u1
2025-07-01 09:59:48 configure libxau6:arm64 1:1.0.9-1 <none>
2025-07-01 09:59:48 status unpacked libxau6:arm64 1:1.0.9-1
2025-07-01 09:59:48 status half-configured libxau6:arm64 1:1.0.9-1
2025-07-01 09:59:48 status installed libxau6:arm64 1:1.0.9-1
2025-07-01 09:59:48 configure libkeyutils1:arm64 1.6.3-2 <none>
2025-07-01 09:59:48 status unpacked libkeyutils1:arm64 1.6.3-2
2025-07-01 09:59:48 status half-configured libkeyutils1:arm64 1.6.3-2
2025-07-01 09:59:48 status installed libkeyutils1:arm64 1.6.3-2
2025-07-01 09:59:48 configure libpsl5:arm64 0.21.2-1 <none>
2025-07-01 09:59:48 status unpacked libpsl5:arm64 0.21.2-1
2025-07-01 09:59:48 status half-configured libpsl5:arm64 0.21.2-1
2025-07-01 09:59:48 status installed libpsl5:arm64 0.21.2-1
2025-07-01 09:59:48 configure wget:arm64 1.21.3-1+deb12u1 <none>
2025-07-01 09:59:48 status unpacked wget:arm64 1.21.3-1+deb12u1
2025-07-01 09:59:48 status half-configured wget:arm64 1.21.3-1+deb12u1
2025-07-01 09:59:48 status installed wget:arm64 1.21.3-1+deb12u1
2025-07-01 09:59:48 configure libtirpc-common:all 1.3.3+ds-1 <none>
2025-07-01 09:59:48 status unpacked libtirpc-common:all 1.3.3+ds-1
2025-07-01 09:59:48 status half-configured libtirpc-common:all 1.3.3+ds-1
2025-07-01 09:59:48 status installed libtirpc-common:all 1.3.3+ds-1
2025-07-01 09:59:48 configure libbrotli1:arm64 1.0.9-2+b6 <none>
2025-07-01 09:59:48 status unpacked libbrotli1:arm64 1.0.9-2+b6
2025-07-01 09:59:48 status half-configured libbrotli1:arm64 1.0.9-2+b6
2025-07-01 09:59:48 status installed libbrotli1:arm64 1.0.9-2+b6
2025-07-01 09:59:48 configure libsqlite3-0:arm64 3.40.1-2+deb12u1 <none>
2025-07-01 09:59:48 status unpacked libsqlite3-0:arm64 3.40.1-2+deb12u1
2025-07-01 09:59:48 status half-configured libsqlite3-0:arm64 3.40.1-2+deb12u1
2025-07-01 09:59:48 status installed libsqlite3-0:arm64 3.40.1-2+deb12u1
2025-07-01 09:59:48 configure binutils-common:arm64 2.40-2 <none>
2025-07-01 09:59:48 status unpacked binutils-common:arm64 2.40-2
2025-07-01 09:59:48 status half-configured binutils-common:arm64 2.40-2
2025-07-01 09:59:48 status installed binutils-common:arm64 2.40-2
2025-07-01 09:59:48 configure x11-common:all 1:7.7+23 <none>
2025-07-01 09:59:48 status unpacked x11-common:all 1:7.7+23
2025-07-01 09:59:48 status half-configured x11-common:all 1:7.7+23
2025-07-01 09:59:48 status installed x11-common:all 1:7.7+23
2025-07-01 09:59:48 configure linux-libc-dev:arm64 6.1.140-1 <none>
2025-07-01 09:59:48 status unpacked linux-libc-dev:arm64 6.1.140-1
2025-07-01 09:59:48 status half-configured linux-libc-dev:arm64 6.1.140-1
2025-07-01 09:59:48 status installed linux-libc-dev:arm64 6.1.140-1
2025-07-01 09:59:48 configure libctf-nobfd0:arm64 2.40-2 <none>
2025-07-01 09:59:48 status unpacked libctf-nobfd0:arm64 2.40-2
2025-07-01 09:59:48 status half-configured libctf-nobfd0:arm64 2.40-2
2025-07-01 09:59:48 status installed libctf-nobfd0:arm64 2.40-2
2025-07-01 09:59:48 configure libnpth0:arm64 1.6-3 <none>
2025-07-01 09:59:48 status unpacked libnpth0:arm64 1.6-3
2025-07-01 09:59:48 status half-configured libnpth0:arm64 1.6-3
2025-07-01 09:59:48 status installed libnpth0:arm64 1.6-3
2025-07-01 09:59:48 configure libassuan0:arm64 2.5.5-5 <none>
2025-07-01 09:59:48 status unpacked libassuan0:arm64 2.5.5-5
2025-07-01 09:59:48 status half-configured libassuan0:arm64 2.5.5-5
2025-07-01 09:59:48 status installed libassuan0:arm64 2.5.5-5
2025-07-01 09:59:48 configure libgomp1:arm64 12.2.0-14+deb12u1 <none>
2025-07-01 09:59:48 status unpacked libgomp1:arm64 12.2.0-14+deb12u1
2025-07-01 09:59:48 status half-configured libgomp1:arm64 12.2.0-14+deb12u1
2025-07-01 09:59:48 status installed libgomp1:arm64 12.2.0-14+deb12u1
2025-07-01 09:59:48 configure bzip2:arm64 1.0.8-5+b1 <none>
2025-07-01 09:59:48 status unpacked bzip2:arm64 1.0.8-5+b1
2025-07-01 09:59:48 status half-configured bzip2:arm64 1.0.8-5+b1
2025-07-01 09:59:48 status installed bzip2:arm64 1.0.8-5+b1
2025-07-01 09:59:48 configure libffi-dev:arm64 3.4.4-1 <none>
2025-07-01 09:59:48 status unpacked libffi-dev:arm64 3.4.4-1
2025-07-01 09:59:48 status half-configured libffi-dev:arm64 3.4.4-1
2025-07-01 09:59:48 status installed libffi-dev:arm64 3.4.4-1
2025-07-01 09:59:48 configure libpthread-stubs0-dev:arm64 0.4-1 <none>
2025-07-01 09:59:48 status unpacked libpthread-stubs0-dev:arm64 0.4-1
2025-07-01 09:59:48 status half-configured libpthread-stubs0-dev:arm64 0.4-1
2025-07-01 09:59:48 status installed libpthread-stubs0-dev:arm64 0.4-1
2025-07-01 09:59:48 configure libjansson4:arm64 2.14-2 <none>
2025-07-01 09:59:48 status unpacked libjansson4:arm64 2.14-2
2025-07-01 09:59:48 status half-configured libjansson4:arm64 2.14-2
2025-07-01 09:59:48 status installed libjansson4:arm64 2.14-2
2025-07-01 09:59:48 configure libkrb5support0:arm64 1.20.1-2+deb12u3 <none>
2025-07-01 09:59:48 status unpacked libkrb5support0:arm64 1.20.1-2+deb12u3
2025-07-01 09:59:48 status half-configured libkrb5support0:arm64 1.20.1-2+deb12u3
2025-07-01 09:59:48 status installed libkrb5support0:arm64 1.20.1-2+deb12u3
2025-07-01 09:59:48 configure libsasl2-modules-db:arm64 2.1.28+dfsg-10 <none>
2025-07-01 09:59:48 status unpacked libsasl2-modules-db:arm64 2.1.28+dfsg-10
2025-07-01 09:59:48 status half-configured libsasl2-modules-db:arm64 2.1.28+dfsg-10
2025-07-01 09:59:48 status installed libsasl2-modules-db:arm64 2.1.28+dfsg-10
2025-07-01 09:59:48 configure xtrans-dev:all 1.4.0-1 <none>
2025-07-01 09:59:48 status unpacked xtrans-dev:all 1.4.0-1
2025-07-01 09:59:48 status half-configured xtrans-dev:all 1.4.0-1
2025-07-01 09:59:48 status installed xtrans-dev:all 1.4.0-1
2025-07-01 09:59:49 configure perl-modules-5.36:all 5.36.0-7+deb12u2 <none>
2025-07-01 09:59:49 status unpacked perl-modules-5.36:all 5.36.0-7+deb12u2
2025-07-01 09:59:49 status half-configured perl-modules-5.36:all 5.36.0-7+deb12u2
2025-07-01 09:59:49 status installed perl-modules-5.36:all 5.36.0-7+deb12u2
2025-07-01 09:59:49 configure libpkgconf3:arm64 1.8.1-1 <none>
2025-07-01 09:59:49 status unpacked libpkgconf3:arm64 1.8.1-1
2025-07-01 09:59:49 status half-configured libpkgconf3:arm64 1.8.1-1
2025-07-01 09:59:49 status installed libpkgconf3:arm64 1.8.1-1
2025-07-01 09:59:49 configure rpcsvc-proto:arm64 1.4.3-1 <none>
2025-07-01 09:59:49 status unpacked rpcsvc-proto:arm64 1.4.3-1
2025-07-01 09:59:49 status half-configured rpcsvc-proto:arm64 1.4.3-1
2025-07-01 09:59:49 status installed rpcsvc-proto:arm64 1.4.3-1
2025-07-01 09:59:49 configure libx11-data:all 2:1.8.4-2+deb12u2 <none>
2025-07-01 09:59:49 status unpacked libx11-data:all 2:1.8.4-2+deb12u2
2025-07-01 09:59:49 status half-configured libx11-data:all 2:1.8.4-2+deb12u2
2025-07-01 09:59:49 status installed libx11-data:all 2:1.8.4-2+deb12u2
2025-07-01 09:59:49 configure make:arm64 4.3-4.1 <none>
2025-07-01 09:59:49 status unpacked make:arm64 4.3-4.1
2025-07-01 09:59:49 status half-configured make:arm64 4.3-4.1
2025-07-01 09:59:49 status installed make:arm64 4.3-4.1
2025-07-01 09:59:49 configure libmpfr6:arm64 4.2.0-1 <none>
2025-07-01 09:59:49 status unpacked libmpfr6:arm64 4.2.0-1
2025-07-01 09:59:49 status half-configured libmpfr6:arm64 4.2.0-1
2025-07-01 09:59:49 status installed libmpfr6:arm64 4.2.0-1
2025-07-01 09:59:49 configure gnupg-l10n:all 2.2.40-1.1 <none>
2025-07-01 09:59:49 status unpacked gnupg-l10n:all 2.2.40-1.1
2025-07-01 09:59:49 status half-configured gnupg-l10n:all 2.2.40-1.1
2025-07-01 09:59:49 status installed gnupg-l10n:all 2.2.40-1.1
2025-07-01 09:59:49 configure libncurses6:arm64 6.4-4 <none>
2025-07-01 09:59:49 status unpacked libncurses6:arm64 6.4-4
2025-07-01 09:59:49 status half-configured libncurses6:arm64 6.4-4
2025-07-01 09:59:49 status installed libncurses6:arm64 6.4-4
2025-07-01 09:59:49 configure xz-utils:arm64 5.4.1-1 <none>
2025-07-01 09:59:49 status unpacked xz-utils:arm64 5.4.1-1
2025-07-01 09:59:49 status half-configured xz-utils:arm64 5.4.1-1
2025-07-01 09:59:49 status installed xz-utils:arm64 5.4.1-1
2025-07-01 09:59:49 configure libssl-dev:arm64 3.0.16-1~deb12u1 <none>
2025-07-01 09:59:49 status unpacked libssl-dev:arm64 3.0.16-1~deb12u1
2025-07-01 09:59:49 status half-configured libssl-dev:arm64 3.0.16-1~deb12u1
2025-07-01 09:59:49 status installed libssl-dev:arm64 3.0.16-1~deb12u1
2025-07-01 09:59:49 configure libpng16-16:arm64 1.6.39-2 <none>
2025-07-01 09:59:49 status unpacked libpng16-16:arm64 1.6.39-2
2025-07-01 09:59:49 status half-configured libpng16-16:arm64 1.6.39-2
2025-07-01 09:59:49 status installed libpng16-16:arm64 1.6.39-2
2025-07-01 09:59:49 configure libmpc3:arm64 1.3.1-1 <none>
2025-07-01 09:59:49 status unpacked libmpc3:arm64 1.3.1-1
2025-07-01 09:59:49 status half-configured libmpc3:arm64 1.3.1-1
2025-07-01 09:59:49 status installed libmpc3:arm64 1.3.1-1
2025-07-01 09:59:49 configure libatomic1:arm64 12.2.0-14+deb12u1 <none>
2025-07-01 09:59:49 status unpacked libatomic1:arm64 12.2.0-14+deb12u1
2025-07-01 09:59:49 status half-configured libatomic1:arm64 12.2.0-14+deb12u1
2025-07-01 09:59:49 status installed libatomic1:arm64 12.2.0-14+deb12u1
2025-07-01 09:59:49 configure patch:arm64 2.7.6-7 <none>
2025-07-01 09:59:49 status unpacked patch:arm64 2.7.6-7
2025-07-01 09:59:49 status half-configured patch:arm64 2.7.6-7
2025-07-01 09:59:49 status installed patch:arm64 2.7.6-7
2025-07-01 09:59:49 configure libtcl8.6:arm64 8.6.13+dfsg-2 <none>
2025-07-01 09:59:49 status unpacked libtcl8.6:arm64 8.6.13+dfsg-2
2025-07-01 09:59:49 status half-configured libtcl8.6:arm64 8.6.13+dfsg-2
2025-07-01 09:59:49 status installed libtcl8.6:arm64 8.6.13+dfsg-2
2025-07-01 09:59:49 configure fonts-dejavu-core:all 2.37-6 <none>
2025-07-01 09:59:49 status unpacked fonts-dejavu-core:all 2.37-6
2025-07-01 09:59:49 status half-configured fonts-dejavu-core:all 2.37-6
2025-07-01 09:59:49 status installed fonts-dejavu-core:all 2.37-6
2025-07-01 09:59:49 configure pkgconf-bin:arm64 1.8.1-1 <none>
2025-07-01 09:59:49 status unpacked pkgconf-bin:arm64 1.8.1-1
2025-07-01 09:59:49 status half-configured pkgconf-bin:arm64 1.8.1-1
2025-07-01 09:59:49 status installed pkgconf-bin:arm64 1.8.1-1
2025-07-01 09:59:49 configure libncursesw6:arm64 6.4-4 <none>
2025-07-01 09:59:49 status unpacked libncursesw6:arm64 6.4-4
2025-07-01 09:59:49 status half-configured libncursesw6:arm64 6.4-4
2025-07-01 09:59:49 status installed libncursesw6:arm64 6.4-4
2025-07-01 09:59:49 configure libk5crypto3:arm64 1.20.1-2+deb12u3 <none>
2025-07-01 09:59:49 status unpacked libk5crypto3:arm64 1.20.1-2+deb12u3
2025-07-01 09:59:49 status half-configured libk5crypto3:arm64 1.20.1-2+deb12u3
2025-07-01 09:59:49 status installed libk5crypto3:arm64 1.20.1-2+deb12u3
2025-07-01 09:59:49 configure libsasl2-2:arm64 2.1.28+dfsg-10 <none>
2025-07-01 09:59:49 status unpacked libsasl2-2:arm64 2.1.28+dfsg-10
2025-07-01 09:59:49 status half-configured libsasl2-2:arm64 2.1.28+dfsg-10
2025-07-01 09:59:49 status installed libsasl2-2:arm64 2.1.28+dfsg-10
2025-07-01 09:59:49 configure liblzma-dev:arm64 5.4.1-1 <none>
2025-07-01 09:59:49 status unpacked liblzma-dev:arm64 5.4.1-1
2025-07-01 09:59:49 status half-configured liblzma-dev:arm64 5.4.1-1
2025-07-01 09:59:49 status installed liblzma-dev:arm64 5.4.1-1
2025-07-01 09:59:49 configure libubsan1:arm64 12.2.0-14+deb12u1 <none>
2025-07-01 09:59:49 status unpacked libubsan1:arm64 12.2.0-14+deb12u1
2025-07-01 09:59:49 status half-configured libubsan1:arm64 12.2.0-14+deb12u1
2025-07-01 09:59:49 status installed libubsan1:arm64 12.2.0-14+deb12u1
2025-07-01 09:59:49 configure libhwasan0:arm64 12.2.0-14+deb12u1 <none>
2025-07-01 09:59:49 status unpacked libhwasan0:arm64 12.2.0-14+deb12u1
2025-07-01 09:59:49 status half-configured libhwasan0:arm64 12.2.0-14+deb12u1
2025-07-01 09:59:49 status installed libhwasan0:arm64 12.2.0-14+deb12u1
2025-07-01 09:59:49 configure libbluetooth3:arm64 5.66-1+deb12u2 <none>
2025-07-01 09:59:49 status unpacked libbluetooth3:arm64 5.66-1+deb12u2
2025-07-01 09:59:49 status half-configured libbluetooth3:arm64 5.66-1+deb12u2
2025-07-01 09:59:49 status installed libbluetooth3:arm64 5.66-1+deb12u2
2025-07-01 09:59:49 configure libdb5.3-dev:arm64 5.3.28+dfsg2-1 <none>
2025-07-01 09:59:49 status unpacked libdb5.3-dev:arm64 5.3.28+dfsg2-1
2025-07-01 09:59:49 status half-configured libdb5.3-dev:arm64 5.3.28+dfsg2-1
2025-07-01 09:59:49 status installed libdb5.3-dev:arm64 5.3.28+dfsg2-1
2025-07-01 09:59:49 configure libcrypt-dev:arm64 1:4.4.33-2 <none>
2025-07-01 09:59:49 status unpacked libcrypt-dev:arm64 1:4.4.33-2
2025-07-01 09:59:49 status half-configured libcrypt-dev:arm64 1:4.4.33-2
2025-07-01 09:59:49 status installed libcrypt-dev:arm64 1:4.4.33-2
2025-07-01 09:59:49 configure libasan8:arm64 12.2.0-14+deb12u1 <none>
2025-07-01 09:59:49 status unpacked libasan8:arm64 12.2.0-14+deb12u1
2025-07-01 09:59:49 status half-configured libasan8:arm64 12.2.0-14+deb12u1
2025-07-01 09:59:49 status installed libasan8:arm64 12.2.0-14+deb12u1
2025-07-01 09:59:49 configure xorg-sgml-doctools:all 1:1.11-1.1 <none>
2025-07-01 09:59:49 status unpacked xorg-sgml-doctools:all 1:1.11-1.1
2025-07-01 09:59:49 status half-configured xorg-sgml-doctools:all 1:1.11-1.1
2025-07-01 09:59:49 status installed xorg-sgml-doctools:all 1:1.11-1.1
2025-07-01 09:59:49 configure libkrb5-3:arm64 1.20.1-2+deb12u3 <none>
2025-07-01 09:59:49 status unpacked libkrb5-3:arm64 1.20.1-2+deb12u3
2025-07-01 09:59:49 status half-configured libkrb5-3:arm64 1.20.1-2+deb12u3
2025-07-01 09:59:49 status installed libkrb5-3:arm64 1.20.1-2+deb12u3
2025-07-01 09:59:49 configure libtsan2:arm64 12.2.0-14+deb12u1 <none>
2025-07-01 09:59:49 status unpacked libtsan2:arm64 12.2.0-14+deb12u1
2025-07-01 09:59:49 status half-configured libtsan2:arm64 12.2.0-14+deb12u1
2025-07-01 09:59:49 status installed libtsan2:arm64 12.2.0-14+deb12u1
2025-07-01 09:59:49 configure libbinutils:arm64 2.40-2 <none>
2025-07-01 09:59:49 status unpacked libbinutils:arm64 2.40-2
2025-07-01 09:59:49 status half-configured libbinutils:arm64 2.40-2
2025-07-01 09:59:49 status installed libbinutils:arm64 2.40-2
2025-07-01 09:59:49 configure libisl23:arm64 0.25-1.1 <none>
2025-07-01 09:59:49 status unpacked libisl23:arm64 0.25-1.1
2025-07-01 09:59:49 status half-configured libisl23:arm64 0.25-1.1
2025-07-01 09:59:49 status installed libisl23:arm64 0.25-1.1
2025-07-01 09:59:49 configure libc-dev-bin:arm64 2.36-9+deb12u10 <none>
2025-07-01 09:59:49 status unpacked libc-dev-bin:arm64 2.36-9+deb12u10
2025-07-01 09:59:49 status half-configured libc-dev-bin:arm64 2.36-9+deb12u10
2025-07-01 09:59:49 status installed libc-dev-bin:arm64 2.36-9+deb12u10
2025-07-01 09:59:49 configure libbsd0:arm64 0.11.7-2 <none>
2025-07-01 09:59:49 status unpacked libbsd0:arm64 0.11.7-2
2025-07-01 09:59:49 status half-configured libbsd0:arm64 0.11.7-2
2025-07-01 09:59:49 status installed libbsd0:arm64 0.11.7-2
2025-07-01 09:59:49 configure readline-common:all 8.2-1.3 <none>
2025-07-01 09:59:49 status unpacked readline-common:all 8.2-1.3
2025-07-01 09:59:49 status half-configured readline-common:all 8.2-1.3
2025-07-01 09:59:49 status installed readline-common:all 8.2-1.3
2025-07-01 09:59:49 configure libcc1-0:arm64 12.2.0-14+deb12u1 <none>
2025-07-01 09:59:49 status unpacked libcc1-0:arm64 12.2.0-14+deb12u1
2025-07-01 09:59:49 status half-configured libcc1-0:arm64 12.2.0-14+deb12u1
2025-07-01 09:59:49 status installed libcc1-0:arm64 12.2.0-14+deb12u1
2025-07-01 09:59:49 configure libbrotli-dev:arm64 1.0.9-2+b6 <none>
2025-07-01 09:59:49 status unpacked libbrotli-dev:arm64 1.0.9-2+b6
2025-07-01 09:59:49 status half-configured libbrotli-dev:arm64 1.0.9-2+b6
2025-07-01 09:59:49 status installed libbrotli-dev:arm64 1.0.9-2+b6
2025-07-01 09:59:49 configure liblsan0:arm64 12.2.0-14+deb12u1 <none>
2025-07-01 09:59:49 status unpacked liblsan0:arm64 12.2.0-14+deb12u1
2025-07-01 09:59:49 status half-configured liblsan0:arm64 12.2.0-14+deb12u1
2025-07-01 09:59:49 status installed liblsan0:arm64 12.2.0-14+deb12u1
2025-07-01 09:59:49 configure libitm1:arm64 12.2.0-14+deb12u1 <none>
2025-07-01 09:59:49 status unpacked libitm1:arm64 12.2.0-14+deb12u1
2025-07-01 09:59:49 status half-configured libitm1:arm64 12.2.0-14+deb12u1
2025-07-01 09:59:49 status installed libitm1:arm64 12.2.0-14+deb12u1
2025-07-01 09:59:49 configure libgdbm6:arm64 1.23-3 <none>
2025-07-01 09:59:49 status unpacked libgdbm6:arm64 1.23-3
2025-07-01 09:59:49 status half-configured libgdbm6:arm64 1.23-3
2025-07-01 09:59:49 status installed libgdbm6:arm64 1.23-3
2025-07-01 09:59:49 configure libctf0:arm64 2.40-2 <none>
2025-07-01 09:59:49 status unpacked libctf0:arm64 2.40-2
2025-07-01 09:59:49 status half-configured libctf0:arm64 2.40-2
2025-07-01 09:59:49 status installed libctf0:arm64 2.40-2
2025-07-01 09:59:49 configure pinentry-curses:arm64 1.2.1-1 <none>
2025-07-01 09:59:49 status unpacked pinentry-curses:arm64 1.2.1-1
